,mouth_curve,mouth_length,mouth_height,eyebrow_l,eyebrow_r,eye_length,eye_height,label
4152,-0.25,13,-7,0,-1,4,1,4
4153,-0.285714286,11,-10,0,-1.142857143,4,-2,4
4154,-0.1,14,-10,0.260869565,-0.5,3,-4,4
4155,-0.1,14,-10,0.166666667,-0.75,3,-2,4
4156,-0.666666667,14,-16,-0.523809524,-5,4,6,4
4157,0.1,14,-8,0.238095238,-0.8,3,-4,4
4158,-0.111111111,12,-8,0.043478261,-1,3,-3,4
4159,-0.181818182,15,-15,0,-0.888888889,3,-5,4
4160,-0.25,13,-7,0,-1,4,-1,4
4161,-0.083333333,13,-8,0.192307692,-0.875,4,-5,4
4162,-0.2,16,-10,0,-0.875,3,-1,4
4163,0,14,-10,0.095238095,-0.666666667,3,-2,4
4164,0.0625,19,-15,0.264705882,-0.428571429,4,-7,4
4165,0,15,-6,0.137931034,-0.777777778,4,-4,4
4166,-0.222222222,14,-17,0.181818182,-0.615384615,4,-6,4
4167,-0.125,10,-5,-0.095238095,-1,3,-2,4
4168,-0.2,15,-12,0.090909091,-0.875,3,-3,4
4169,-0.1,14,-6,0,-1.25,4,-3,4
4170,0,9,-6,0.111111111,-0.875,3,-2,4
4171,0,14,-8,0.2,-0.875,4,-3,4
4172,-0.142857143,21,-9,0,-0.727272727,5,0,4
4173,0,10,-7,0.2,-0.625,4,-4,4
4174,0,10,-3,0.038461538,-0.888888889,3,-4,4
4175,-0.153846154,18,-10,0.043478261,-0.875,3,-1,4
4176,-0.375,13,-7,-0.045454545,-1.125,3,2,4
4177,-0.076923077,17,-5,0.037037037,-0.727272727,4,-2,4
4178,0,11,-4,0.095238095,-0.857142857,3,-4,4
4179,-0.222222222,12,-10,0,-0.909090909,4,-4,4
4180,-0.090909091,16,-11,0.047619048,-0.75,3,0,4
4181,-0.375,14,-8,-0.117647059,-1,4,0,4
4182,-0.285714286,12,-8,0,-0.875,4,-3,4
4183,0,16,-14,0.125,-0.545454545,3,-3,4
4184,0,8,-6,0.16,-0.75,3,-5,4
4185,-0.25,10,-7,0.090909091,-0.875,3,-4,4
4186,-0.375,12,-8,-0.076923077,-1.222222222,5,0,4
4187,-0.25,12,-8,0.086956522,-0.875,4,-2,4
4188,0,11,-8,0.238095238,-0.545454545,3,-4,4
4189,-0.2,14,-9,0,-1.333333333,5,-3,4
4190,-0.1,13,-7,-0.045454545,-0.777777778,3,-3,4
4191,-0.111111111,15,-15,0.173913043,-0.615384615,4,-6,4
4192,-0.363636364,16,-19,0.034482759,-0.916666667,5,-3,4
4193,-0.125,12,-8,-0.04,-1.222222222,4,-2,4
4194,-0.125,9,-6,0.090909091,-0.777777778,3,-3,4
4195,-0.076923077,17,-10,0.103448276,-0.888888889,4,-2,4
4196,-0.3,17,-16,-0.095238095,-1,3,1,4
4197,-0.571428571,14,-15,-0.35,-1.125,4,1,4
4198,-0.5,10,-9,-0.157894737,-2.25,4,0,4
4199,-0.083333333,16,-13,0.16,-0.8,4,-3,4
4200,-0.222222222,13,-8,-0.038461538,-1.333333333,4,-3,4
4201,-0.111111111,13,-11,-0.1,-1,3,-2,4
4202,-0.25,15,-11,0.133333333,-1.25,4,0,4
4203,-0.076923077,17,-12,0.173913043,-0.727272727,4,-3,4
4204,0,8,-4,0.217391304,-0.625,3,-5,4
4205,0,11,-5,0.041666667,-0.888888889,2,-3,4
4206,0,10,-5,0.208333333,-0.555555556,2,-5,4
4207,-0.142857143,12,-3,0.105263158,-0.666666667,3,0,4
4208,-0.125,12,-8,-0.15,-1.142857143,4,-2,4
4209,-0.076923077,18,-5,-0.103448276,-0.666666667,4,0,4
4210,-0.111111111,10,-7,0.148148148,-1,3,-3,4
4211,-0.666666667,9,-12,-0.181818182,-1.125,4,-1,4
4212,0,13,-8,0.333333333,-0.454545455,2,-3,4
4213,-0.25,17,-12,0,-0.923076923,5,-4,4
4214,-0.3,15,-12,0.045454545,-1.111111111,4,-2,4
4215,-0.444444444,14,-16,0,-1,4,-1,4
4216,0,13,-6,0.103448276,-0.636363636,4,-3,4
4217,0,14,-6,0.115384615,-0.6,3,-3,4
4218,-0.111111111,12,-8,-0.045454545,-0.777777778,3,-3,4
4219,-0.222222222,12,-11,0.043478261,-1.125,4,-4,4
4220,-0.142857143,11,-6,-0.095238095,-1,3,-1,4
4221,-0.25,12,-5,0.041666667,-0.888888889,4,-2,4
4222,0,15,-11,0.217391304,-0.6,4,-5,4
4223,-0.2,15,-10,-0.16,-1.111111111,4,-1,4
4224,0.1,10,-2,0.5,-0.3,2,-8,4
4225,-0.25,11,-9,0,-0.888888889,3,-2,4
4226,0.555555556,9,-1,0.954545455,0,1,-14,4
4227,-0.333333333,13,-10,0.08,-1,4,-3,4
4228,-0.125,11,-6,0.185185185,-1.111111111,4,-3,4
4229,0,9,-3,0.208333333,-0.875,4,-5,4
4230,-0.142857143,10,-5,0.066666667,-0.5,2,-1,4
4231,-0.272727273,16,-8,-0.083333333,-0.545454545,4,1,4
4232,-0.222222222,13,-6,-0.142857143,-1.285714286,4,-1,4
4233,0,18,-12,0.217391304,-0.4,3,-2,4
4234,-0.428571429,11,-7,-0.130434783,-1.428571429,4,1,4
4235,-0.25,11,-7,0.043478261,-0.818181818,3,-3,4
4236,-0.25,12,-5,0,-1,3,0,4
4237,-0.111111111,12,-5,-0.035714286,-0.9,4,-3,4
4238,-0.333333333,6,-3,0.08,-1.4,4,0,4
4239,-0.444444444,14,-9,-0.217391304,-1.285714286,5,1,4
4240,-0.1,12,-16,0.15,-0.333333333,2,-4,4
4241,0.083333333,17,-10,0.181818182,-0.555555556,3,-2,4
4242,-0.090909091,13,-8,0.107142857,-0.666666667,3,-2,4
4243,0,13,-13,0.166666667,-0.4,2,-3,4
4244,-0.444444444,15,-9,-0.086956522,-1,5,1,4
4245,-0.285714286,12,-9,0.055555556,-1,3,-2,4
4246,-0.1,13,-11,0.086956522,-0.625,3,-4,4
4247,-0.111111111,11,-3,0,-0.75,4,-1,4
4248,-0.111111111,13,-10,0.142857143,-0.666666667,3,-3,4
4249,0,7,-1,0.111111111,-1,2,-1,4
4250,-0.166666667,16,-9,-0.074074074,-0.75,5,-1,4
4251,-0.5,13,-12,-0.1875,-1,3,2,4
4252,-0.25,8,-8,0.08,-1.166666667,3,-2,4
4253,-0.1,13,-7,0.086956522,-0.727272727,3,-3,4
4254,0.1,17,-9,0.210526316,-1,3,-3,4
4255,-0.111111111,12,-8,0.083333333,-1.125,3,-2,4
4256,-0.125,13,-7,0.217391304,-0.9,3,-1,4
4257,-0.285714286,8,-11,0.05,-1.6,3,-2,4
4258,-0.142857143,10,-4,0.05,-1.111111111,3,-5,4
4259,-0.285714286,9,-4,0,-1,3,-3,4
4260,-0.285714286,9,-6,-0.045454545,-1,3,0,4
4261,-0.222222222,12,-9,0.045454545,-1.222222222,3,-2,4
4262,-0.666666667,5,-8,0,-0.857142857,3,-1,4
4263,-0.222222222,13,-9,-0.038461538,-0.9,4,-2,4
4264,-0.111111111,12,-7,0,-0.875,4,-3,4
4265,-0.181818182,15,-13,0,-0.8,4,-3,4
4266,-0.222222222,12,-11,0.041666667,-0.888888889,3,-3,4
4267,0,14,-4,0.1,-0.555555556,3,-1,4
4268,-0.1,14,-4,0.045454545,-0.75,3,-2,4
4269,-0.1,14,-11,-0.1,-1.125,2,0,4
4270,0.083333333,17,-11,0.181818182,-0.625,2,-2,4
4271,-0.111111111,13,-14,0.052631579,-0.875,3,-1,4
4272,-0.125,13,-8,0.125,-0.777777778,3,-1,4
4273,-0.090909091,14,-11,0.086956522,-0.777777778,4,-3,4
4274,0,12,-5,0.16,-0.666666667,4,0,4
4275,0,12,-10,0.166666667,-0.875,3,-2,4
4276,-0.444444444,16,-10,-0.181818182,-1.714285714,4,1,4
4277,-0.125,12,-5,0.090909091,-0.666666667,3,-3,4
4278,-0.3,16,-12,-0.08,-0.583333333,3,0,4
4279,-0.25,12,-12,0,-1.111111111,3,-3,4
4280,-0.181818182,15,-7,0.125,-0.7,4,-4,4
4281,-0.3,15,-8,-0.074074074,-1.25,4,5,4
4282,-0.166666667,11,-7,0.090909091,-0.625,2,-1,4
4283,0.111111111,12,-6,0.3,-0.555555556,3,-5,4
4284,0.428571429,7,-3,0.714285714,-0.25,1,-7,4
4285,-0.2,15,-12,-0.041666667,-1,3,-3,4
4286,0.428571429,7,-3,0.523809524,-0.363636364,3,-8,4
4287,0,18,-15,0.214285714,-0.333333333,3,-5,4
4288,0,17,-10,0.043478261,-0.666666667,4,-3,4
4289,-0.181818182,16,-16,-0.083333333,-0.875,3,-1,4
4290,-0.4,17,-13,-0.2,-1,4,1,4
4291,0,11,-3,0.148148148,-0.7,4,-4,4
4292,0,20,-12,0.111111111,-0.7,3,0,4
4293,-0.1,12,-7,0.153846154,-0.9,4,-2,4
4294,-0.3,14,-20,-0.086956522,-1.333333333,3,-2,4
4295,0,12,-7,0.111111111,-0.75,4,-2,4
4296,-0.272727273,16,-13,0,-0.875,4,0,4
4297,-0.222222222,13,-8,-0.038461538,-1.333333333,4,-3,4
4298,-0.125,14,-13,0.1875,-0.636363636,2,-3,4
4299,-0.142857143,11,-8,0,-1.111111111,4,-3,4
4300,-0.25,12,-8,0.05,-1,3,-2,4
4301,-0.375,13,-13,-0.041666667,-1.125,4,-1,4
4302,-0.285714286,8,-6,0.105263158,-1,3,-2,4
4303,-0.181818182,16,-12,0.04,-0.454545455,3,0,4
4304,-0.363636364,15,-16,0.038461538,-0.9,4,-3,4
4305,0,13,-7,0.2,-0.6,3,-4,4
4306,0,5,-7,0.111111111,-0.857142857,2,-2,4
4307,-0.111111111,13,-14,0.052631579,-0.875,3,-1,4
4308,-0.285714286,11,-6,-0.043478261,-1.142857143,4,-1,4
4309,-0.125,10,-6,0.117647059,-0.777777778,3,-2,4
4310,-0.142857143,7,-7,0.0625,-1.5,2,-1,4
4311,-0.444444444,15,-7,-0.296296296,-1.666666667,6,4,4
4312,-0.272727273,16,-16,0,-0.6,5,-2,4
4313,0,11,-4,0.2,-0.7,3,-7,4
4314,0.142857143,10,-11,0.538461538,-0.333333333,1,-5,4
4315,-0.111111111,12,-6,0.115384615,-0.777777778,3,-3,4
4316,0,14,-7,0.125,-0.888888889,4,-4,4
4317,-0.285714286,11,-10,-0.045454545,-1.125,4,-2,4
4318,-0.2,15,-13,-0.055555556,-0.75,3,-2,4
4319,-0.125,11,-8,0.090909091,-0.636363636,3,-3,4
4320,-0.166666667,17,-16,0.029411765,-1,5,-5,4
4321,-0.25,11,-5,0.045454545,-1.4,4,-1,4
4322,0,20,-16,0.066666667,-0.666666667,4,-2,4
4323,-0.222222222,14,-11,-0.05,-0.909090909,2,-2,4
4324,-0.1,16,-12,-0.15,-1.285714286,3,-2,4
4325,-0.25,12,-5,-0.210526316,-1,3,-1,4
4326,0,18,-9,0.130434783,-0.875,3,-1,4
4327,0,16,-12,0.090909091,-1.111111111,3,-2,4
4328,-0.5,7,-8,0.166666667,-1.6,2,-1,4
4329,-0.375,14,-18,-0.12,-1.285714286,4,2,4
4330,0,16,-8,0.166666667,-0.636363636,3,-4,4
4331,-0.076923077,19,-11,-0.083333333,-1.125,4,1,4
4332,-0.181818182,15,-10,-0.045454545,-1,4,-3,4
4333,-0.25,13,-4,-0.130434783,-1,3,2,4
4334,0.111111111,10,0,0.230769231,-0.8,3,-7,4
4335,0.111111111,12,-5,0,-1,3,-2,4
4336,0.1,14,-6,0.285714286,-0.625,2,-2,4
4337,-0.142857143,10,-3,0.115384615,-0.833333333,5,-5,4
4338,0.1,14,-3,0.173913043,-0.75,3,-2,4
4339,0.25,12,-11,0.611111111,-0.285714286,2,-8,4
4340,-0.142857143,10,-5,-0.12,-1,4,-3,4
4341,-0.333333333,16,-14,0,-1.125,4,1,4
4342,-0.333333333,15,-10,0.037037037,-1,4,-1,4
4343,0.4,7,-2,0.4,-0.5,1,-5,4
4344,-0.142857143,9,-5,0.111111111,-1,3,-1,4
4345,-0.111111111,13,-7,0.227272727,-0.777777778,3,-1,4
4346,-0.285714286,12,-7,-0.133333333,-0.875,3,0,4
4347,-0.222222222,13,-8,-0.12,-1.111111111,4,-1,4
4348,-0.111111111,14,-10,0,-1.125,2,-1,4
4349,-0.125,10,-8,0.318181818,-0.6,2,-3,4
4350,0.272727273,13,-3,0.409090909,-0.333333333,2,-9,4
4351,-0.166666667,9,-4,0,-1.166666667,2,-1,4
4352,0.375,10,-10,0.375,-0.444444444,1,-7,4
4353,-0.142857143,10,-3,0.115384615,-0.833333333,5,-5,4
4354,-0.2,13,-8,0.047619048,-1.2,3,-1,4
4355,0,11,-4,0.041666667,-1,4,-3,4
4356,-0.125,14,-6,0,-1.285714286,4,1,4
4357,-0.25,10,-7,-0.136363636,-1.285714286,4,0,4
4358,-0.222222222,12,-6,0,-0.777777778,4,-3,4
4359,-0.142857143,11,-6,0.083333333,-0.777777778,3,-2,4
4360,-0.25,11,-12,0.05,-0.875,4,-3,4
4361,-0.2,14,-9,-0.08,-1.5,4,-1,4
4362,-0.222222222,12,-6,-0.111111111,-1.125,5,-1,4
4363,0,16,-6,0.15,-0.75,3,-1,4
4364,-0.5,15,-12,-0.315789474,-1.714285714,4,4,4
4365,-0.428571429,11,-8,-0.181818182,-1.25,4,-2,4
4366,-0.111111111,13,-8,0.045454545,-1,3,-2,4
4367,-0.25,10,-8,0.045454545,-1.142857143,4,-4,4
4368,0.111111111,10,-11,0.238095238,-0.666666667,2,-6,4
4369,-0.2,15,-10,0.185185185,-0.9,5,-3,4
4370,0.181818182,11,-5,0.375,-0.555555556,3,-6,4
4371,-0.444444444,13,-11,0,-1.285714286,4,-1,4
4372,-0.3,13,-13,-0.090909091,-0.875,4,-2,4
4373,-0.25,19,-15,-0.095238095,-1,3,2,4
4374,0.1,12,-2,0.086956522,-0.777777778,3,-3,4
4375,-0.333333333,12,-16,0,-1,3,-3,4
4376,-0.285714286,10,-6,-0.166666667,-1.6,4,2,4
4377,-0.222222222,13,-5,-0.19047619,-1,4,-1,4
4378,-0.125,12,-6,0.15,-0.75,3,-2,4
4379,-0.142857143,12,-5,0,-0.8,3,-3,4
4380,-0.2,17,-12,-0.05,-1.5,3,2,4
4381,-0.428571429,14,-7,-0.35,-1.25,4,4,4
4382,-0.25,9,-4,0.090909091,-0.833333333,2,-1,4
4383,0.090909091,15,-3,0.076923077,-0.75,4,-4,4
4384,-0.333333333,11,-9,0.05,-1.333333333,4,-2,4
4385,-0.230769231,16,-19,0.21875,-0.909090909,6,-6,4
4386,0.222222222,10,-6,0.272727273,-0.4,3,-8,4
4387,-0.2,14,-8,0.045454545,-0.857142857,3,-4,4
4388,-0.5,11,-9,-0.136363636,-0.8,3,-1,4
4389,-0.333333333,15,-6,-0.043478261,-0.777777778,4,1,4
4390,-0.166666667,8,-6,0.055555556,-1.333333333,2,-3,4
4391,-0.363636364,16,-9,-0.185185185,-1.375,4,-1,4
4392,-0.2,15,-14,0,-1.142857143,3,-2,4
4393,0,11,-5,0.173913043,-0.625,3,-3,4
4394,0,12,-9,0.318181818,-0.555555556,3,-5,4
4395,-0.2,7,-4,-0.0625,-1,3,-1,4
4396,-0.090909091,16,-9,0.12,-0.909090909,4,-5,4
4397,-0.090909091,15,-10,0,-0.875,3,-1,4
4398,0,5,-5,0.19047619,-1.142857143,3,-6,4
4399,-0.222222222,12,-12,0,-0.777777778,2,-2,4
4400,-0.25,11,-12,0,-1,3,-1,4
4401,-0.166666667,14,-8,-0.037037037,-1.333333333,4,-2,4
4402,-0.333333333,12,-8,-0.176470588,-1,3,0,4
4403,-0.333333333,11,-3,-0.0625,-1.25,4,-2,4
4404,0,11,-5,0.153846154,-0.727272727,3,-2,4
4405,-0.142857143,10,-5,-0.083333333,-1,4,-3,4
4406,-0.181818182,15,-9,-0.083333333,-0.875,4,-4,4
4407,0,5,-5,0.333333333,-1,1,-3,4
4408,0,11,0,0.157894737,-0.5,3,-1,4
4409,-0.1,14,-9,0.086956522,-0.666666667,3,-3,4
4410,-0.1,12,-10,0.16,-0.777777778,4,-4,4
4411,-1.25,9,-5,-0.5,-3.5,2,5,4
4412,0,13,-12,0.173913043,-0.3,2,-5,4
4413,-0.25,13,-7,0.08,-1,4,-3,4
4414,0,12,-7,0.238095238,-0.777777778,3,-5,4
4415,0,12,-8,0.277777778,-0.636363636,2,-5,4
4416,-0.090909091,15,-7,0.130434783,-0.5,4,-3,4
4417,-0.1,15,-10,0.058823529,-0.714285714,3,-1,4
4418,-0.111111111,15,-10,0.173913043,-0.7,4,-2,4
4419,-0.125,11,-4,0.047619048,-1.142857143,3,-1,4
4420,-0.111111111,12,-7,0.090909091,-0.8,4,-3,4
4421,-0.181818182,16,-9,-0.041666667,-0.777777778,4,-1,4
4422,0,5,-5,0.285714286,-1.333333333,2,-3,4
4423,-0.3,16,-17,0,-0.9,4,-3,4
4424,-0.2,15,-9,-0.08,-1.1,4,-2,4
4425,0,13,-10,0.181818182,-0.636363636,4,-2,4
4426,0.285714286,9,-4,0.3,-0.454545455,3,-8,4
4427,0.1,13,-7,0.25,-0.333333333,4,-7,4
4428,0,14,-7,0.08,-0.8,3,-2,4
4429,-0.333333333,15,-7,-0.130434783,-1.6,5,3,4
4430,-0.125,13,-8,0.045454545,-0.7,3,-3,4
4431,0,14,-3,0.142857143,-0.7,5,-4,4
4432,-0.375,12,-11,-0.12,-1.285714286,4,0,4
4433,-0.181818182,15,-7,-0.086956522,-0.875,4,-3,4
4434,-0.142857143,10,-5,0.047619048,-0.875,4,-3,4
4435,-0.111111111,13,-7,0.083333333,-0.8,3,-2,4
4436,-0.4,18,-13,-0.130434783,-0.818181818,5,-1,4
4437,-0.3,13,-9,0,-1.5,5,-1,4
4438,-0.571428571,14,-11,-0.294117647,-1.5,4,5,4
4439,-0.1,15,-6,0,-0.727272727,4,-5,4
4440,-0.111111111,13,-5,0,-0.7,3,-2,4
4441,-0.2,14,-9,0.115384615,-0.9,4,-1,4
4442,-0.090909091,16,-14,0,-0.714285714,3,1,4
4443,-0.090909091,14,-11,-0.076923077,-1.111111111,4,-4,4
4444,-0.142857143,10,-7,-0.111111111,-1.5,3,0,4
4445,0,15,-4,0.076923077,-0.8,4,-3,4
4446,-0.666666667,10,-6,-0.388888889,-2.25,3,6,4
4447,0.285714286,5,-3,0.631578947,-0.5,2,-7,4
4448,-0.25,7,-5,-0.166666667,-1,2,-2,4
4449,-0.333333333,8,-10,0,-0.888888889,3,-2,4
4450,-0.3,14,-7,-0.125,-1.333333333,5,4,4
4451,-0.2,14,-11,0.043478261,-0.777777778,3,-1,4
4452,-0.222222222,12,-9,0,-1.125,4,-2,4
4453,-0.1,14,-9,-0.083333333,-1.111111111,5,-2,4
4454,-0.090909091,14,-11,0.083333333,-0.875,3,-3,4
4455,-0.285714286,11,-9,-0.08,-0.888888889,4,-2,4
4456,-0.375,12,-8,0,-1,4,0,4
4457,0,14,-9,0.181818182,-0.636363636,2,-4,4
4458,-0.076923077,18,-8,0.071428571,-0.818181818,4,-4,4
4459,0.1,14,-5,0.090909091,-0.777777778,3,-4,4
4460,0,13,-6,0.19047619,-0.666666667,3,-5,4
4461,0,10,-5,0.263157895,-0.454545455,3,-5,4
4462,-0.125,13,-9,0.037037037,-0.909090909,5,-2,4
4463,-0.222222222,14,-14,-0.045454545,-1,3,-1,4
4464,-0.153846154,18,-14,0,-0.714285714,3,0,4
4465,-0.2,9,-6,0,-1,3,-3,4
4466,0.1,13,-3,0.090909091,-0.444444444,3,-2,4
4467,-0.222222222,14,-14,0.136363636,-0.75,4,-7,4
4468,-0.25,12,-15,0.05,-1.166666667,3,-2,4
4469,0,15,-7,0.095238095,-0.6,3,-3,4
4470,-0.3,15,-15,0,-1.285714286,4,-2,4
4471,-0.111111111,13,-5,-0.041666667,-1,3,-1,4
4472,-0.6,12,-8,-0.272727273,-1.666666667,2,0,4
4473,-0.111111111,12,-5,0.090909091,-1,4,-3,4
4474,-0.166666667,9,-10,0.117647059,-0.666666667,3,-2,4
4475,-0.125,10,-7,0,-1.4,3,-2,4
4476,-0.25,11,-10,0,-0.8,3,-3,4
4477,-0.153846154,17,-16,0.12,-0.888888889,3,-2,4
4478,-0.2,13,-15,0.142857143,-0.75,3,-3,4
4479,0,12,-6,0.111111111,-0.8,3,-4,4
4480,-0.2,15,-12,-0.095238095,-1.142857143,3,2,4
4481,-0.125,10,-9,0.055555556,-1,3,-3,4
4482,-0.111111111,13,-8,0.235294118,-0.5,3,-6,4
4483,-0.142857143,12,-11,0.052631579,-0.75,3,-2,4
4484,-0.2,8,-5,0.076923077,-1,2,0,4
4485,-0.272727273,16,-5,-0.130434783,-0.857142857,3,-1,4
4486,-0.142857143,13,-5,0,-0.818181818,4,-4,4
4487,-0.1,14,-12,-0.047619048,-1.125,3,-1,4
4488,-0.076923077,18,-10,0.076923077,-0.636363636,4,-5,4
4489,-0.111111111,14,-10,0,-0.777777778,4,-3,4
4490,-0.375,11,-8,-0.047619048,-0.888888889,4,-1,4
4491,-0.090909091,16,-8,0.0625,-0.769230769,4,-6,4
4492,-0.307692308,19,-17,-0.217391304,-1,4,3,4
4493,-0.5,13,-6,-0.260869565,-1.8,4,2,4
4494,0.125,8,-9,0.444444444,-0.5,2,-4,4
4495,-0.2,15,-18,-0.115384615,-1,4,-3,4
4496,-0.2,16,-8,-0.285714286,-1.666666667,4,3,4
4497,-0.2,15,-11,0.086956522,-0.7,3,0,4
4498,-0.75,9,-8,-0.363636364,-2,2,1,4
4499,0,7,-7,0.315789474,-0.833333333,3,-5,4
4500,-0.4,7,-6,-0.090909091,-1,2,-2,4
4501,0.125,7,-5,0.263157895,-0.8,2,-6,4
4502,-0.2,14,-8,0.045454545,-0.857142857,3,-4,4
4503,-0.2,15,-8,-0.115384615,-1.25,5,4,4
4504,0.1,14,-9,0.409090909,-0.555555556,3,-4,4
4505,-0.444444444,14,-8,-0.142857143,-1.285714286,5,2,4
4506,-0.222222222,11,-11,-0.05,-0.833333333,3,1,4
4507,0,10,-4,0.111111111,-0.5,2,-1,4
4508,0,14,-10,0.157894737,-0.857142857,3,-1,4
4509,-0.111111111,12,-9,0.090909091,-0.8,3,-3,4
4510,0,14,-3,0.142857143,-0.7,5,-4,4
4511,-0.090909091,15,-9,0.083333333,-0.7,4,-3,4
4512,0.1,12,-4,0.173913043,-0.555555556,3,-4,4
4513,-0.142857143,7,-5,0.117647059,-1.5,2,-1,4
4514,-0.142857143,11,-8,-0.2,-1.5,4,0,4
4515,0,16,-6,0.166666667,-0.7,3,-1,4
4516,-0.25,11,-9,0.04,-0.8,4,-4,4
4517,0,13,-4,0.125,-0.7,4,-3,4
4518,-0.4,14,-22,0.111111111,-0.9,3,-4,4
4519,-0.1,12,-12,0,-0.6,4,-3,4
4520,-0.333333333,14,-11,-0.105263158,-1,4,0,4
4521,-0.375,14,-12,-0.166666667,-1.428571429,4,-1,4
4522,-0.2,14,-11,0.090909091,-0.555555556,3,-3,4
4523,0,19,-9,0.142857143,-0.6,4,-2,4
4524,0.2,11,-4,0.1875,-0.9,3,-3,4
4525,-0.111111111,13,-7,0,-0.666666667,4,-2,4
4526,-0.166666667,18,-11,0.043478261,-0.9,4,0,4
4527,-0.071428571,20,-11,0.083333333,-0.444444444,4,-1,4
4528,-0.125,15,-6,0.125,-1.25,3,0,4
4529,-0.2,14,-7,-0.043478261,-1.25,4,-1,4
4530,0,16,-9,0.208333333,-0.777777778,3,-3,4
4531,-0.125,10,-8,0.318181818,-0.6,2,-3,4
4532,-0.25,11,-8,0.090909091,-0.625,3,-3,4
4533,-0.111111111,12,-6,0.08,-1.1,4,-3,4
4534,-0.222222222,13,-7,0.04,-1,4,-1,4
4535,-0.142857143,10,-7,0.130434783,-0.7,3,-3,4
4536,-0.333333333,9,-6,0,-1.6,2,-2,4
4537,-0.1,13,-6,-0.04,-1.285714286,4,-5,4
4538,-0.111111111,13,-11,-0.05,-1.285714286,3,-1,4
4539,-0.166666667,15,-9,0.035714286,-0.7,4,-2,4
4540,-0.222222222,15,-11,0.055555556,-1,3,-2,4
4541,-0.111111111,11,-7,0.173913043,-0.857142857,3,0,4
4542,-0.090909091,13,-8,0,-1.142857143,4,-5,4
4543,-0.222222222,13,-13,0.037037037,-1.333333333,5,-3,4
4544,-0.111111111,12,-3,0,-0.888888889,4,-1,4
4545,0,9,-4,0.272727273,-0.666666667,3,-5,4
4546,0,12,-7,0.214285714,-1.285714286,3,-3,4
4547,-0.125,20,-22,0.03030303,-1.181818182,4,-3,4
4548,-0.083333333,17,-16,0.086956522,-0.75,3,0,4
4549,-0.5,14,-6,-0.263157895,-1,4,-1,4
4550,0.25,7,-4,0.294117647,-1.2,2,-4,4
4551,-0.111111111,12,-9,0.05,-1.428571429,3,-3,4
4552,-0.2,13,-8,0.076923077,-1.125,4,-2,4
4553,0,8,-1,0.1,-1.111111111,3,-5,4
4554,-0.285714286,13,-6,-0.2,-1.111111111,4,1,4
4555,-0.125,12,-4,0.045454545,-0.75,4,1,4
4556,-0.375,14,-8,-0.294117647,-1,4,2,4
4557,-0.1,14,-10,0.125,-0.888888889,3,-2,4
4558,-0.111111111,15,-13,0.176470588,-0.636363636,3,-4,4
4559,0,12,-7,0.16,-0.727272727,3,-4,4
4560,-0.1,13,-9,0.035714286,-1.125,4,-1,4
4561,-0.1,14,-9,-0.153846154,-1.333333333,5,-1,4
4562,0.3,11,-9,0.380952381,-0.363636364,2,-8,4
4563,0,15,-15,0.260869565,-0.636363636,2,-4,4
4564,0,13,-10,0,-0.888888889,3,-3,4
4565,-0.2,13,-12,0.047619048,-0.875,4,-2,4
4566,-0.375,14,-8,-0.043478261,-1,4,3,4
4567,-0.125,12,-9,-0.038461538,-1.333333333,4,-2,4
4568,-0.166666667,18,-15,0.041666667,-0.666666667,4,0,4
4569,-0.3,13,-11,0.035714286,-1,4,-3,4
4570,-0.428571429,13,-8,-0.2,-1.333333333,4,1,4
4571,0,17,-10,0.043478261,-0.666666667,4,-3,4
4572,-0.125,14,-8,0.043478261,-1,4,-1,4
4573,-0.083333333,16,-11,-0.035714286,-0.909090909,4,-3,4
4574,-0.222222222,14,-15,0,-0.875,3,-1,4
4575,0,13,-7,0.208333333,-0.444444444,2,-5,4
4576,0.333333333,13,-7,0.611111111,-0.384615385,1,-8,4
4577,-0.111111111,12,-9,0.166666667,-0.7,3,-4,4
4578,-0.125,11,-7,0.192307692,-0.727272727,4,-4,4
4579,0.222222222,10,-6,0.565217391,-0.384615385,2,-8,4
4580,-0.222222222,12,-5,0.041666667,-0.777777778,4,-2,4
4581,-0.3,15,-12,0.045454545,-1.111111111,4,-2,4
4582,-0.25,12,-11,-0.047619048,-0.777777778,4,-3,4
4583,-0.222222222,12,-12,0,-0.777777778,3,-3,4
4584,-0.375,10,-7,-0.05,-1.428571429,3,-3,4
4585,-0.4,15,-13,-0.227272727,-1.666666667,3,1,4
4586,-0.111111111,13,-5,0.043478261,-0.7,3,-3,4
4587,-0.375,11,-11,0.041666667,-1.142857143,4,-4,4
4588,0,11,-4,0.076923077,-0.875,3,-1,4
4589,0.1,12,-1,0.192307692,-0.727272727,3,-5,4
4590,-0.222222222,12,-7,-0.1,-1.142857143,3,-3,4
4591,0.125,9,-5,0.35,-0.75,2,-4,4
4592,-0.857142857,12,-11,-0.391304348,-2.75,5,7,4
4593,-0.25,10,-10,0,-1.4,2,-2,4
4594,-0.2,15,-5,-0.041666667,-0.636363636,4,-2,4
4595,-0.2,15,-13,0.115384615,-0.7,3,-2,4
4596,-0.111111111,13,-9,0.173913043,-0.75,4,-6,4
4597,0,12,-4,0.095238095,-0.857142857,4,-2,4
4598,0.083333333,16,-11,0.238095238,-0.625,3,-2,4
4599,0,13,-8,0.192307692,-0.583333333,4,-4,4
